date,close
2012-05-23,32.0
2012-05-30,28.19
2012-06-05,25.87
2012-06-11,27.0
2012-06-15,30.01
2012-06-21,31.84
2012-06-27,32.23
2012-07-03,31.2
2012-07-10,31.47
2012-07-16,28.25
2012-07-20,28.76
2012-07-26,26.84
2012-08-01,20.88
2012-08-07,20.72
2012-08-13,21.6
2012-08-17,19.05
2012-08-23,19.44
2012-08-29,19.1
2012-09-05,18.58
2012-09-11,19.43
2012-09-17,21.52
2012-09-21,22.86
2012-09-27,20.32
2012-10-03,21.83
2012-10-09,20.23
2012-10-15,19.52
2012-10-19,19.0
2012-10-25,22.56
2012-11-02,21.18
2012-11-08,19.99
2012-11-14,22.36
2012-11-20,23.1
2012-11-27,26.15
2012-12-03,27.04
2012-12-07,27.49
2012-12-13,28.24
2012-12-19,27.41
2012-12-26,26.51
2013-01-02,28.0
2013-01-08,29.06
2013-01-14,30.95
2013-01-18,29.66
2013-01-25,31.54
2013-01-31,30.98
2013-02-06,29.05
2013-02-12,27.37
2013-02-19,28.93
2013-02-25,27.27
2013-03-01,27.78
2013-03-07,28.58
2013-03-13,27.08
2013-03-19,26.55
2013-03-25,25.13
2013-04-01,25.53
2013-04-05,27.39
2013-04-11,28.02
2013-04-17,26.63
2013-04-23,25.98
2013-04-29,26.98
2013-05-03,28.31
2013-05-09,27.04
2013-05-15,26.6
2013-05-21,25.66
2013-05-28,24.1
2013-06-03,23.85
2013-06-07,23.29
2013-06-13,23.73
2013-06-19,24.31
2013-06-25,24.25
2013-07-01,24.81
2013-07-08,24.71
2013-07-12,25.91
2013-07-18,26.18
2013-07-24,26.51
2013-07-30,37.63
2013-08-05,39.19
2013-08-09,38.5
2013-08-15,36.56
2013-08-21,38.32
2013-08-27,39.64
2013-09-03,41.87
2013-09-09,44.04
2013-09-13,44.31
2013-09-19,45.98
2013-09-25,49.46
2013-10-01,50.42
2013-10-07,50.51
2013-10-11,49.11
2013-10-17,52.21
2013-10-23,51.9
2013-10-29,49.4
2013-11-04,48.22
2013-11-08,47.53
2013-11-14,48.99
2013-11-20,46.43
2013-11-26,45.89
2013-12-03,46.73
2013-12-09,48.84
2013-12-13,53.32
2013-12-19,55.05
2013-12-26,57.73
2014-01-02,54.71
2014-01-08,58.23
2014-01-14,57.74
2014-01-21,58.51
2014-01-27,53.55
2014-01-31,62.57
2014-02-06,62.16
2014-02-12,64.45
2014-02-19,68.06
2014-02-25,69.85
2014-03-03,67.41
2014-03-07,69.8
2014-03-13,68.83
2014-03-19,68.24
2014-03-25,64.89
2014-03-31,60.24
2014-04-04,56.75
2014-04-10,59.16
2014-04-16,59.72
2014-04-23,61.36
2014-04-29,58.15
2014-05-05,61.22
2014-05-09,57.24
2014-05-15,57.92
2014-05-21,60.49
2014-05-28,63.51
2014-06-03,62.87
2014-06-09,62.88
2014-06-13,64.5
2014-06-19,64.34
2014-06-25,67.44
2014-07-01,68.06
2014-07-08,62.76
2014-07-14,67.9
2014-07-18,68.42
2014-07-24,74.98
2014-07-30,74.68
2014-08-05,72.69
2014-08-11,73.44
2014-08-15,73.63
2014-08-21,74.57
2014-08-27,74.63
2014-09-03,75.83
2014-09-09,76.67
2014-09-15,74.58
2014-09-19,77.91
